value,timestamp,anomaly
-0.6230452979803289,2021-07-13 23:00:00,False
-0.6748604277456107,2021-07-14 00:00:00,False
-0.613544559445359,2021-07-14 01:00:00,False
-0.6946671735208548,2021-07-14 02:00:00,False
,2021-07-14 03:00:00,False
-0.5788522481229169,2021-07-14 04:00:00,False
,2021-07-14 05:00:00,False
-0.5903165294387849,2021-07-14 06:00:00,False
-0.682097370638033,2021-07-14 07:00:00,False
-0.580312087115985,2021-07-14 08:00:00,False
-0.2971531804738117,2021-07-14 09:00:00,True
-0.6029358096224703,2021-07-14 10:00:00,False
-0.7643598789347946,2021-07-14 11:00:00,False
-0.6183331572947122,2021-07-14 12:00:00,False
-0.6469491546876602,2021-07-14 13:00:00,False
-0.6374021484537595,2021-07-14 14:00:00,False
-0.719305732645883,2021-07-14 15:00:00,False
-0.6786724437917424,2021-07-14 16:00:00,False
-0.5839140010214401,2021-07-14 17:00:00,False
-0.6525235628300872,2021-07-14 18:00:00,False
-0.5940982283047451,2021-07-14 19:00:00,False
,2021-07-14 20:00:00,False
0.21045786985355974,2021-07-14 21:00:00,True
-0.6106313954742908,2021-07-14 22:00:00,False
-0.528067720248543,2021-07-14 23:00:00,False
-0.7844722642475209,2021-07-15 00:00:00,False
-0.6741085414137218,2021-07-15 01:00:00,False
-0.6488213646039277,2021-07-15 02:00:00,False
-0.6794268312552406,2021-07-15 03:00:00,False
-0.6930443978223828,2021-07-15 04:00:00,False
-0.8087790470564084,2021-07-15 05:00:00,False
-0.6614142740355141,2021-07-15 06:00:00,False
-0.693189649074852,2021-07-15 07:00:00,False
-0.7930386908646714,2021-07-15 08:00:00,False
-0.6527578367710749,2021-07-15 09:00:00,False
-0.7361305369629891,2021-07-15 10:00:00,False
-0.6202277236721744,2021-07-15 11:00:00,False
-0.7462090941343594,2021-07-15 12:00:00,False
-0.6849061923020597,2021-07-15 13:00:00,False
-0.6462266185909551,2021-07-15 14:00:00,False
-0.6640325462425252,2021-07-15 15:00:00,False
-0.7901711739738652,2021-07-15 16:00:00,False
-0.7881167313553225,2021-07-15 17:00:00,False
-0.6566177352014787,2021-07-15 18:00:00,False
-0.5680126857686195,2021-07-15 19:00:00,False
,2021-07-15 20:00:00,True
-0.7658571939551626,2021-07-15 21:00:00,False
-0.7406946647431308,2021-07-15 22:00:00,False
-0.774487090375673,2021-07-15 23:00:00,False
-0.9982171246531928,2021-07-16 00:00:00,False
-0.7878197929204273,2021-07-16 01:00:00,False
-1.0350277665742047,2021-07-16 02:00:00,False
,2021-07-16 03:00:00,False
-0.6048823545452693,2021-07-16 04:00:00,False
-0.9103079512739098,2021-07-16 05:00:00,False
-0.6262784303902178,2021-07-16 06:00:00,True
-0.8643201335027914,2021-07-16 07:00:00,False
-0.9219033436301022,2021-07-16 08:00:00,False
-0.8304290871702451,2021-07-16 09:00:00,False
-0.9127328356584068,2021-07-16 10:00:00,False
-0.8511823028051659,2021-07-16 11:00:00,False
-0.7191527052043897,2021-07-16 12:00:00,False
-0.6856229109137244,2021-07-16 13:00:00,False
-1.0261948426543062,2021-07-16 14:00:00,False
-0.9507906151799552,2021-07-16 15:00:00,False
-0.7291253287513458,2021-07-16 16:00:00,False
,2021-07-16 17:00:00,False
-0.7406946918472573,2021-07-16 18:00:00,False
-0.7108722785868119,2021-07-16 19:00:00,False
-0.813660384181832,2021-07-16 20:00:00,False
-0.6953132488440404,2021-07-16 21:00:00,False
-0.859359591905852,2021-07-16 22:00:00,False
-0.8519459490831988,2021-07-16 23:00:00,False
-1.0232337801686002,2021-07-17 00:00:00,False
-1.0224578444609274,2021-07-17 01:00:00,False
-0.7933396202245782,2021-07-17 02:00:00,False
-0.8234978619539068,2021-07-17 03:00:00,False
-0.9093296324545322,2021-07-17 04:00:00,False
-0.7550859024496395,2021-07-17 05:00:00,False
-0.9972570236956275,2021-07-17 06:00:00,False
-0.8620124566971267,2021-07-17 07:00:00,False
-0.927199956368634,2021-07-17 08:00:00,False
-0.9947982133082114,2021-07-17 09:00:00,False
-1.0932496838046495,2021-07-17 10:00:00,False
-0.8418588905887681,2021-07-17 11:00:00,False
-0.7808312952239016,2021-07-17 12:00:00,False
-0.8394919354094394,2021-07-17 13:00:00,False
-0.9447585734515599,2021-07-17 14:00:00,False
-0.8475166901381427,2021-07-17 15:00:00,False
-0.9926635648421734,2021-07-17 16:00:00,False
-1.009503673985895,2021-07-17 17:00:00,False
-1.108708950105562,2021-07-17 18:00:00,False
-0.9409748756773187,2021-07-17 19:00:00,False
-1.0459951991529588,2021-07-17 20:00:00,False
-0.9533054265976889,2021-07-17 21:00:00,False
-0.9306339811235412,2021-07-17 22:00:00,False
-0.9093356363450598,2021-07-17 23:00:00,False
-0.8192972905860051,2021-07-18 00:00:00,False
-1.0158476272193888,2021-07-18 01:00:00,False
-0.9712428854543462,2021-07-18 02:00:00,False
-0.7402790920459734,2021-07-18 03:00:00,False
-0.7282672543131757,2021-07-18 04:00:00,False
-0.887400930681439,2021-07-18 05:00:00,False
-0.7784039360024848,2021-07-18 06:00:00,False
-0.8220657138734306,2021-07-18 07:00:00,False
-0.8490954890488936,2021-07-18 08:00:00,False
-0.8083830693930968,2021-07-18 09:00:00,False
-0.8953362437498324,2021-07-18 10:00:00,False
,2021-07-18 11:00:00,False
-0.9019680789060309,2021-07-18 12:00:00,False
-1.103919805927369,2021-07-18 13:00:00,False
-0.8582759847556655,2021-07-18 14:00:00,False
-0.8362923416566607,2021-07-18 15:00:00,False
-0.9556759437341226,2021-07-18 16:00:00,False
-0.8208297768685352,2021-07-18 17:00:00,False
-0.8246190667315049,2021-07-18 18:00:00,False
-0.8926733002448315,2021-07-18 19:00:00,False
-0.91520823355528,2021-07-18 20:00:00,False
-0.7697577136593027,2021-07-18 21:00:00,False
-0.9504147486522551,2021-07-18 22:00:00,False
-0.7337657476615649,2021-07-18 23:00:00,False
-0.6912885790676752,2021-07-19 00:00:00,False
-0.7648070838303737,2021-07-19 01:00:00,False
-0.8166223170442923,2021-07-19 02:00:00,False
-0.7174947908606406,2021-07-19 03:00:00,False
-0.7491956306712682,2021-07-19 04:00:00,False
-0.7507850297262775,2021-07-19 05:00:00,False
-0.7116126727192634,2021-07-19 06:00:00,False
-0.7858069011620001,2021-07-19 07:00:00,False
-0.7436479863637133,2021-07-19 08:00:00,False
-0.8108932792020435,2021-07-19 09:00:00,False
-0.8557806549783497,2021-07-19 10:00:00,False
-0.8284509366294309,2021-07-19 11:00:00,False
-0.7914215449099555,2021-07-19 12:00:00,False
-0.6939081229942413,2021-07-19 13:00:00,False
-0.8097982226448414,2021-07-19 14:00:00,False
-0.7981225548888341,2021-07-19 15:00:00,False
-0.7355418996226236,2021-07-19 16:00:00,False
-0.7272264878433568,2021-07-19 17:00:00,False
-0.7503960442984128,2021-07-19 18:00:00,False
-0.868991389256956,2021-07-19 19:00:00,False
-0.7558486597888209,2021-07-19 20:00:00,False
-0.6147705794878844,2021-07-19 21:00:00,False
-0.6902288740740163,2021-07-19 22:00:00,False
-0.8150421531001797,2021-07-19 23:00:00,False
-0.5666310304376921,2021-07-20 00:00:00,False
-0.524377975304327,2021-07-20 01:00:00,False
-0.6083325704820958,2021-07-20 02:00:00,False
-0.6314731861934286,2021-07-20 03:00:00,False
-0.5620813993862506,2021-07-20 04:00:00,False
-0.6007783792349667,2021-07-20 05:00:00,False
-0.6532569500193959,2021-07-20 06:00:00,False
,2021-07-20 07:00:00,False
-0.6208470860589721,2021-07-20 08:00:00,False
-0.6613458023714649,2021-07-20 09:00:00,False
-0.5934919736159031,2021-07-20 10:00:00,False
-0.616409741733678,2021-07-20 11:00:00,False
-0.711351159609177,2021-07-20 12:00:00,False
-0.5685170413794159,2021-07-20 13:00:00,False
,2021-07-20 14:00:00,False
-0.6013560192998422,2021-07-20 15:00:00,False
-0.549673933734691,2021-07-20 16:00:00,False
-0.6503721220594714,2021-07-20 17:00:00,False
-0.6457617460803525,2021-07-20 18:00:00,False
,2021-07-20 19:00:00,False
-0.5565233150180543,2021-07-20 20:00:00,False
-0.6278152651711604,2021-07-20 21:00:00,False
-0.6329237342922035,2021-07-20 22:00:00,False
-0.6143825141601571,2021-07-20 23:00:00,False
-0.6629651750365193,2021-07-21 00:00:00,False
-0.5196141452070461,2021-07-21 01:00:00,False
-0.4716144465677114,2021-07-21 02:00:00,False
-0.6631470790863301,2021-07-21 03:00:00,False
-0.6309008630688558,2021-07-21 04:00:00,False
-0.6581042479003465,2021-07-21 05:00:00,False
-0.6577309975019471,2021-07-21 06:00:00,False
-0.5361364134998867,2021-07-21 07:00:00,False
,2021-07-21 08:00:00,False
-0.5806165626697157,2021-07-21 09:00:00,False
-0.6297388973431516,2021-07-21 10:00:00,False
-0.505373225408835,2021-07-21 11:00:00,False
-0.6692901772407567,2021-07-21 12:00:00,False
-0.714905463776444,2021-07-21 13:00:00,False
-0.471491050523552,2021-07-21 14:00:00,False
-0.7088887890500613,2021-07-21 15:00:00,True
-0.5420657274730497,2021-07-21 16:00:00,False
-0.49747303183145897,2021-07-21 17:00:00,False
-0.7250170160505772,2021-07-21 18:00:00,False
-0.5132309506135305,2021-07-21 19:00:00,False
-0.6351079807437614,2021-07-21 20:00:00,False
-0.6546640776596723,2021-07-21 21:00:00,False
-0.6492952343534554,2021-07-21 22:00:00,False
-0.548917446867272,2021-07-21 23:00:00,False
-0.6619314573638775,2021-07-22 00:00:00,False
-0.6610265662516853,2021-07-22 01:00:00,False
-0.66079582841552,2021-07-22 02:00:00,False
-0.6753635903129159,2021-07-22 03:00:00,False
-0.6532102006431257,2021-07-22 04:00:00,False
-0.6979994290982618,2021-07-22 05:00:00,False
-0.6837146746184526,2021-07-22 06:00:00,False
-0.7294059901357307,2021-07-22 07:00:00,False
-0.7606539444321843,2021-07-22 08:00:00,False
-0.598929282142749,2021-07-22 09:00:00,False
-0.6960821437950223,2021-07-22 10:00:00,False
-0.565935860994369,2021-07-22 11:00:00,False
-0.601436743794875,2021-07-22 12:00:00,False
-0.5258993134238389,2021-07-22 13:00:00,False
-0.6758895409231916,2021-07-22 14:00:00,False
-0.7470402037008992,2021-07-22 15:00:00,False
-0.612900092269507,2021-07-22 16:00:00,False
-0.7750747340506839,2021-07-22 17:00:00,False
-0.5457590318064057,2021-07-22 18:00:00,False
-0.6042290667792982,2021-07-22 19:00:00,False
-0.7052384521982158,2021-07-22 20:00:00,False
-0.7616639688802564,2021-07-22 21:00:00,False
-0.7329587799869698,2021-07-22 22:00:00,False
-0.7277021558389557,2021-07-22 23:00:00,False
-0.878308330309657,2021-07-23 00:00:00,False
-0.6885873113678341,2021-07-23 01:00:00,False
-0.9151808716386992,2021-07-23 02:00:00,False
-0.8637275935910075,2021-07-23 03:00:00,False
-0.7200949083922104,2021-07-23 04:00:00,False
-0.7847025425683136,2021-07-23 05:00:00,False
-0.7935671187887369,2021-07-23 06:00:00,False
-0.7121709277921165,2021-07-23 07:00:00,False
-0.9519106168230619,2021-07-23 08:00:00,False
-0.764809890146701,2021-07-23 09:00:00,False
-0.8319811690901279,2021-07-23 10:00:00,False
-0.847215515176972,2021-07-23 11:00:00,False
-0.7615247255942619,2021-07-23 12:00:00,False
-0.6914715807917591,2021-07-23 13:00:00,False
-0.7347445466840797,2021-07-23 14:00:00,False
-0.81187452134049,2021-07-23 15:00:00,False
-0.8581945653112635,2021-07-23 16:00:00,False
-0.7556054859217596,2021-07-23 17:00:00,False
-0.7801502442432872,2021-07-23 18:00:00,False
-0.9704788816884589,2021-07-23 19:00:00,False
-0.7358039228879748,2021-07-23 20:00:00,False
-0.8336151793822508,2021-07-23 21:00:00,True
-0.7950655881809935,2021-07-23 22:00:00,False
-0.7067792708178586,2021-07-23 23:00:00,False
-0.9101112724081964,2021-07-24 00:00:00,False
-0.9259108982954426,2021-07-24 01:00:00,False
,2021-07-24 02:00:00,False
-0.8205846561522653,2021-07-24 03:00:00,False
-0.8509347149564925,2021-07-24 04:00:00,False
-0.9921063376404788,2021-07-24 05:00:00,False
-1.0562714700666045,2021-07-24 06:00:00,False
-1.0019611746177803,2021-07-24 07:00:00,False
-0.7717350178251741,2021-07-24 08:00:00,False
-0.89002616399064,2021-07-24 09:00:00,False
-0.9121026246590407,2021-07-24 10:00:00,False
,2021-07-24 11:00:00,False
-0.9329550205395607,2021-07-24 12:00:00,False
-0.8313170444273857,2021-07-24 13:00:00,False
-0.9103234162571527,2021-07-24 14:00:00,False
-0.8975724647465145,2021-07-24 15:00:00,False
-0.778513652661262,2021-07-24 16:00:00,False
-0.8646862105412605,2021-07-24 17:00:00,False
-0.9461278929440067,2021-07-24 18:00:00,False
-1.003314523456917,2021-07-24 19:00:00,False
